NMBroto_Twist.lag1,NMBroto_Twist.lag2,NMBroto_Twist.lag3,NMBroto_Tilt.lag1,NMBroto_Tilt.lag2,NMBroto_Tilt.lag3,NMBroto_Roll.lag1,NMBroto_Roll.lag2,NMBroto_Roll.lag3,NMBroto_Shift.lag1,NMBroto_Shift.lag2,NMBroto_Shift.lag3,NMBroto_Slide.lag1,NMBroto_Slide.lag2,NMBroto_Slide.lag3,NMBroto_Rise.lag1,NMBroto_Rise.lag2,NMBroto_Rise.lag3
-0.3699342273227405,0.08243830080545202,-0.14171998920064224,-0.1958041554851089,0.1095868210177939,0.03688547650393825,-0.28469092839337057,-0.08264915842691062,0.0013187961927897626,-0.003884975364713203,0.15740266116474927,0.11743734298577028,-0.34261913607738687,-0.10616530486245274,0.01918108010164805,-0.3791254585934525,-0.12244904972231237,0.09021298814100805
-0.41562160933040976,-0.0763299710521226,0.043442837733886165,-0.26420857977386547,-0.053253253957341866,-0.024654810310627807,-0.4029964003055548,-0.11946275698703981,0.015992751798309068,-0.06739919899207425,0.046328292406439084,-0.1672976896030666,-0.34763497612880645,-0.0317574681095787,0.030517155225073537,-0.4069534096655896,-0.1402503516085463,0.076633938384999
-0.42637955444965164,0.03881420093095323,0.014622462774697035,-0.2851242980562419,0.012393296537737334,-0.09162937065416304,-0.4253443538713998,-0.0003063226559278447,0.0506183385261187,-0.08752077708656905,0.07490201206304972,-0.182294103115236,-0.5202416092474441,-0.020237822195361497,-0.039321819556122,-0.4660099905121362,0.01694336471563291,0.04360175929065923
-0.2548505690424078,-0.0736012906013051,-0.023836812062386716,-0.0919226568114491,0.012200085108865702,0.020961447805323625,-0.2714617602638188,-0.13627101733854508,0.1531186895913518,0.08034158572517236,-0.0131993300016437,-0.06307341133662128,-0.14164748559179796,-0.0686732493079593,0.08353676980471265,-0.30960708217629085,-0.1522628214482128,0.13157859453713236
-0.3558523501960607,0.03600399024985777,-0.05024668680022394,-0.21655476662131648,0.01710853468179972,-0.0854966001514851,-0.22891159052052026,-0.14962779253395098,0.03364484739558342,-0.037804277029359346,-0.029621092578902903,-0.05889652319703432,-0.3179835265670426,-0.044394865162348536,0.10656359919603155,-0.2670715347249397,-0.12390336065953811,-0.06849359726749087
-0.3452447149377932,0.02108966262322684,-0.04653843903248155,-0.20522640149040466,-0.07570409360234062,0.11407517139671103,-0.3898794199833748,0.05157466905266607,0.04442169334354872,0.19439970964014716,-0.1027931009497039,0.08827047710370242,-0.48300137239629204,0.18896525151017096,-0.054001381395171584,-0.42890715038205524,0.03718894125430988,0.018303063780925503
-0.3167041048896507,-0.1653587303896925,0.07935228356050647,-0.21863577871763623,-0.05465665400035069,-0.005380439088049694,-0.26761955430732803,-0.14958009933203625,0.1342736093209507,-0.0557480497464268,0.11386537492752609,0.010801305554134074,-0.3590557472336701,-0.18700891887899979,0.2332836424281068,-0.36521781776973106,-0.2209696926037132,0.19366180866346858
-0.1900183028178066,-0.071507605087511,0.03831614080244556,-0.09287179893742112,-0.08866882415746727,0.1414901039393846,-0.14786036391542734,-0.08347562281625462,0.002550775055497756,0.06958915391451599,-0.05339874767881392,0.11668175464009009,-0.19585070602312557,0.01032543382324111,-0.014134189048529791,-0.21360089597487733,-0.10209235790299889,-0.0066486851085849905
-0.3590660186319238,-0.01024112603112916,-0.06163705843252325,-0.22483543450727803,-0.07752996879669613,0.0910617851757359,-0.2549230518168125,-0.08421571677692571,0.020939669493810008,-0.06561308803271733,0.019340947938027854,0.10714368801637975,-0.24736479800609745,-0.049992741819435735,0.03329532865462741,-0.28003758763468195,-0.08375763572019015,0.033232903365349835
-0.3784677505483473,0.05571738463325589,-0.06297297801475994,-0.17886771024833226,-0.060931009387819944,-0.1075167313410896,-0.40534503329020766,-0.10313593664225991,0.0815879065756125,-0.05277666440167686,-0.007516425034252107,-0.05065379897469118,-0.20998497269832062,-0.038676447984559215,-0.045268092614865,-0.340311469182007,-0.15736104827946662,0.024059487247129335
