NMBroto_Twist.lag1,NMBroto_Twist.lag2,NMBroto_Twist.lag3,NMBroto_Tilt.lag1,NMBroto_Tilt.lag2,NMBroto_Tilt.lag3,NMBroto_Roll.lag1,NMBroto_Roll.lag2,NMBroto_Roll.lag3,NMBroto_Shift.lag1,NMBroto_Shift.lag2,NMBroto_Shift.lag3,NMBroto_Slide.lag1,NMBroto_Slide.lag2,NMBroto_Slide.lag3,NMBroto_Rise.lag1,NMBroto_Rise.lag2,NMBroto_Rise.lag3
-0.1270441512749325,-0.012558331129067055,-0.12446956023045289,0.24254764583805827,0.24868684205530336,0.26926377813179764,-0.1193244684792049,-0.031651830283381664,-0.23744058123247846,0.6552453679538901,0.2434623153524902,0.166972158907811,-0.16841383930312326,-0.3517157798973606,-0.11956983248482686,-0.27399448614741345,0.24388921202928776,-0.3039904173538786
-1.0510084846068797,0.3874794654617189,0.21536560765139381,-0.48529490062880537,-0.2627749326913577,0.4077118790965076,-0.6123969124847521,0.2518197876105753,0.07449754322201975,-0.24789312496949398,-0.03001917408026379,0.05255133824898449,-0.640178877688907,0.3594734634878423,-0.18153072923660166,-0.5289081430476525,0.024238152977199008,0.38982953156806904
-0.36635828628528855,-0.44827778145381236,0.35087421232918176,-0.2949171670442394,-0.194977971648906,0.6678400813194342,-0.30316595123733237,-0.23198361326915357,0.14656469664097835,0.7657090794121836,0.31052024204328166,0.1825803786185854,-0.8562384304959255,0.597481066387263,-0.5685743065988867,-0.3952255602232709,-0.27789889059180406,0.4160151265146582
-0.2893026666946783,-0.6164980326722795,0.5326338262654094,-0.16901277144864188,-0.1827150636732114,0.40109661732485025,-0.8099543503374543,0.31671613978867685,-0.15123245877895997,-0.198481126671375,-0.27515967774344063,0.259733804013395,-0.11655931462818502,0.015593130101207272,-0.10261055988171021,-0.7770992940867946,0.40575965565518896,-0.013216875256879725
-0.3075187797174038,0.12623278234782018,0.2554499268107662,0.08743933501196273,-0.16321676313840075,0.004004631546160007,-0.2524449061102834,0.07329088654696214,-0.022068310690769897,0.25588072031751424,-0.6200660037731442,-0.5299585559890845,-0.7547856748209179,0.721475628141207,0.1349454762916543,-0.5276265479229068,0.3316171399358274,-0.22707423347814856
-0.8881569359229586,0.45689434725545675,-0.22374963098262457,-0.36806273535981515,0.07013124737282993,0.14530099667506075,-0.5253208857560773,0.28341122556036796,-0.12002598476839897,-0.25367523114104057,-0.2854669439006264,0.27700299871142947,-0.4053976533364849,0.44177369158532487,-0.29821299790226663,-0.7670369347327084,0.48072096661318736,-0.24114319081149135
-0.16569155756895465,-0.202487858524525,-0.011149603124990803,-0.10437774763373503,-0.30667955715914624,-0.20974126612293084,-0.39960265083934016,-0.11369877220303323,-0.07104476773614254,-0.1504087350754713,-0.06715518470647291,0.2502275919716573,-0.0960538927023563,-0.37005164565410176,-0.07327516325309949,-0.4059454335978787,-0.22633119580516484,-0.0044893598060804585
-0.1462515327127466,-0.10842674224740118,-0.14165320006885382,-0.3288153493956453,-0.2585053723654815,-0.2393317025687722,-0.49473321004041737,0.3288412543779236,-0.2631902062793866,0.05756156069862755,-0.5995031757200655,-0.22524018497381632,-0.5259354899282287,0.355365357953622,-0.20337683777280366,-0.5806478335907416,0.41404043773468346,-0.3213872201064238
-0.12286300077846218,0.06276061553064213,-0.2985664619923282,-0.0750803737584994,0.1785413603145389,-0.2801268581728559,-0.7359323231940391,0.3249261651659519,0.10304604055663526,0.35957981499938246,-0.339285912813981,-0.2955753531925018,-0.29020157894584775,0.1694501532368698,0.1637085269700693,-0.71656733933961,0.3870792804258322,-0.09515500834390707
-0.42885102801554037,-0.09801942688587462,-0.14154608142845995,-0.08959720666808255,-0.006828713000290018,-0.32141980233882383,-0.19813049399586824,-0.04524635282367479,-0.06349257254621635,0.1066605109741498,-0.13057286137999202,-0.10307072569802386,-0.15507584870388053,-0.39363848978800525,-0.17916929742741153,-0.41532502640955865,0.051744684733156666,-0.21112063521575575
0.025111757019815915,0.01685287769556755,-0.01608643405951148,0.010230656561184024,0.28313181229722373,-0.03543208246471763,-0.1445824397697539,-0.4193314610321591,0.08149091595178111,0.5396272168690494,0.4229210724117179,0.056032348951807094,-0.19539019249523937,0.10704659099761885,-0.020346372455187816,-0.055894856679267586,-0.27013040571244057,0.10641834444301392
-0.6561988005765721,0.2755946135515514,-0.35518603171690893,-0.2579360050560416,0.2471823160346705,0.12143985284378042,-0.502678897479409,0.17492077150581412,-0.11484902303351699,0.21238064629752484,0.3787584826782806,0.3501078047182387,-0.8292590995099391,0.20966554556755243,-0.1636771089431381,-0.5714978846048372,0.09076596634043343,-0.07848575259511106
-0.11368870757409172,0.1358144673331903,-0.39838312616498767,-0.027543392686332546,-0.24872517817503373,0.027395436429733022,0.033272566150777325,-0.027122821763064624,-0.11834951738790485,0.06712108930385084,-0.18874258886836587,0.17239323426620026,-0.00592760564487993,0.10744844316929497,-0.12940528563725492,0.018903943037542587,-0.4203268485479555,0.11660095390131173
0.023849510885480693,-0.13518432133133484,0.275057429525843,0.004292550885795752,0.04237137969311401,0.08551857529892415,-0.22697516829214603,0.054061134534543795,-0.0220654546986396,0.44286101949939394,0.04139554501616842,0.14305548301320117,-0.17912539348644357,-0.020228755152897623,-0.04887353614454443,-0.42270445350897357,0.22287595725619436,-0.15941723988017728
-1.175137899559902,1.019813745392134,-0.8665541316842299,-0.45200249564065076,0.84320512029216,-0.5626319249161237,-0.922605998148061,0.6916617346260902,-1.0713636273575247,-0.056544969507162784,0.4611937433843506,0.23697766186134592,-0.7595992267600804,0.682563501186921,-0.7276161565637412,-0.9495679721790715,0.8179817784381965,-1.0398193845128405
-0.56891148639986,-0.45441928152578426,1.0174025912443254,-0.4854309845939155,-0.43801538641833626,0.9459251315630747,-0.33103102023291264,-0.3696198240125749,0.6567962586979091,0.09136105745159605,-0.21691116042813857,0.40505640958956646,-0.8693679384870121,-0.7602301375770351,1.2680698475036578,-0.4409225475366499,-0.4962051194775502,0.769088062777871
-1.0517925596081024,0.9640015437205911,-1.2134340291102013,-0.5266641148886025,0.6412021213741885,-0.9537376089237801,-0.665947188038079,0.70525209217786,-0.7605488598076168,0.24962079698809245,0.3077942007053747,-0.19569706441401116,-1.013621584724425,0.5874902123950227,-0.6082592163008481,-0.8882029213225819,0.7592423229777099,-0.9244557025640603
-0.5346030354484347,-0.2681292242483958,-0.12006614106894212,-0.43399259402837603,-1.0827001442554847,0.44358393401608026,-0.37794248919058204,-0.2587994753780456,-0.052712154251658885,-0.38110954125950686,-0.3900372955737768,0.12911353396423372,-0.576715275461764,0.18770230187452308,-0.36875363625849017,-0.232481237072439,-0.6607404155009049,0.21306182756705397
-0.4031952896516669,-0.012157476887440153,-0.6461419685314596,-0.24238804534887393,-0.20318206794997226,-0.32426804745401105,-0.4662150708443724,0.17712654942779305,-0.36660948930755216,0.1003809563971564,-0.40169542306445083,0.15305224977053758,-0.35427705855375213,-0.04918558664044108,-0.07986418933748507,-0.6254526836873109,0.195086001509016,-0.40631952997841775
-0.5059378396058779,-0.04719550667500618,0.2896198205073456,-0.2215248104208968,-0.11548761069117043,0.32268804213776753,-0.3786000020454723,0.09496048883637298,0.06875509504533564,-0.17446242120380673,-0.1881488566015982,0.27052048349175245,-0.13718727795698873,0.11393229487577683,0.02763314397697273,-0.6880268916832346,0.35234923810963004,-0.008092645710465085
-0.12515790214747669,-0.14187101551231815,0.2633937289665096,-0.1985100857821424,0.0027841356935959516,0.2409772459818765,-0.440860101598879,-0.27447316018920714,0.042583735160517784,-0.14943829953985374,0.003506038956043969,0.07663155143131616,-0.1458691767272685,0.12781921158965598,0.11696979819571303,-0.036192791682447614,-0.37193443609495885,-0.1609308668961483
-0.18919855982999442,-0.16139328055783114,-0.09396358127809526,-0.1875246058393604,-0.08927063848757417,-0.10747154710456785,-0.4238758337323624,0.31317090155758076,-0.26039323798643277,0.017695756573419066,-0.4474123742365099,-0.17495415485254814,-0.11505706206531739,0.23551670193817675,-0.3879072254819644,-0.592415864458215,0.4978660507541012,-0.42199372458317946
-0.4216642801429661,0.023685953856744033,0.09639678786276544,-0.46351540651146333,-0.0836162775097704,-0.09822676087697431,-0.5374063866767015,-0.986031461490308,0.3486432758134535,-0.24153541580311166,0.041567542524963114,-0.014949310643780809,-0.48409812309138467,-0.23580837018106723,0.409958343459405,-0.44169885511082513,-0.8801926109431536,0.508761135728615
