NMBroto_Twist.lag1	NMBroto_Twist.lag2	NMBroto_Twist.lag3	NMBroto_Tilt.lag1	NMBroto_Tilt.lag2	NMBroto_Tilt.lag3	NMBroto_Roll.lag1	NMBroto_Roll.lag2	NMBroto_Roll.lag3	NMBroto_Shift.lag1	NMBroto_Shift.lag2	NMBroto_Shift.lag3	NMBroto_Slide.lag1	NMBroto_Slide.lag2	NMBroto_Slide.lag3	NMBroto_Rise.lag1	NMBroto_Rise.lag2	NMBroto_Rise.lag3
0.0	-0.1658090244357426	-0.1261113611779787	0.10763078592725342	0.06603396623544591	0.0879978245466426	0.008164117948217406	0.009184632691744597	-0.25665658878276953	-0.26132076681616134	-0.0024729038084889132	0.1538566041579833	0.07863504717912301	-0.1543876843367775	-0.0640403270369816	0.005534570324561117	0.2248549902828918	-0.4034791547704012
-0.19790574033571595	-0.018368796379585772	0.038836541794506685	-0.021996413587475838	-0.008194495603255414	-0.059552709441812235	0.32229088437191267	-0.10885947203772472	-0.041000623022783206	-0.015897576891962084	-0.037718008592541305	-0.1518553725564787	-0.1871812634105962	0.16161255671452532	0.022479302434277898	0.10698616204777456	-0.005499759189639398	-0.010174683113400418
0.353252760610173	-0.956121951426163	0.7796219055997822	-0.15399631889170393	0.30258712637430196	0.8225197453815886	0.151513767392703	-0.3675968890867719	0.3582575568213021	-0.06367280325575708	0.3563833719295697	0.5210104066076777	-0.015750885120408342	0.00305756652359912	-0.0326355097010671	0.030714654223693905	-0.18678507965414543	0.3881207945238559
-0.0033863398164816205	0.05424465087408037	-0.061198284325889474	-0.017140445824737283	-0.016537201978963884	0.022048688286446017	0.008054532472402287	0.04506017783667987	0.052060928546111385	-0.128486856125059	-0.13982572397008378	0.08059567099798001	0.07123912572884941	-0.0928077182150439	0.012781764312879904	0.04317469903595372	0.08173214338826518	-0.1162093619774415
0.004916274062491288	-0.027654041601513718	0.04740692845973782	-0.0586968588759519	-0.05499316375311869	0.1131025063814577	-0.00816411794821742	0.045553312477847496	-0.0933433427924188	-0.19608131592400962	-0.25304735531953426	-0.08755125377773687	0.09460180013278363	0.002940732558875503	0.010888344556714488	-0.17806798023349957	0.3377744427850987	-0.3172341202396415
-0.46794245400009943	0.49273179752641516	0.01697652792382162	-0.10503261189811919	0.04399556441094	0.0691310818203208	0.41828776118585154	-0.34457783051578794	-0.041000623022783206	-0.0957327788654137	-0.060232264142436376	0.240429301095851	-0.17201590738041062	0.3488925021398968	-0.07502248162447067	0.20293815759645417	-0.18436830660900738	0.016269280190899987
0.219888009487043	-0.048197763138810995	0.070874569740599	0.1292614544126374	0.11256474824778501	0.2918700902815381	-0.1128730400894492	-0.00024656732058390973	-0.0402961449639726	0.2974838361446806	-0.2203172244779173	0.5879413323552842	0.2574596876513582	0.26116812806275885	-0.28139864453469854	-0.049943916134715105	0.03503894112263389	-0.004107675813332001
0.24564299916406312	-0.3869645404656259	0.2843318324981034	-0.09032440211566417	0.376427926703139	-0.1505410370624724	-0.05638172730681701	0.0633061595598774	-0.072490792251622	-0.008263525496670796	-0.01877711421382977	-0.08624204111488859	0.03610607660473708	-0.12332474980083541	0.0041262508703759915	-0.15755475206891728	0.425238019467827	-0.3487663396788996
0.5219873278954035	-0.19725591132999482	-0.32334380309487715	0.1050326118981192	-0.04950636495429281	-0.01563035511392996	-0.37007015182725234	0.1453514354841196	0.1041218570922227	0.0957327788654137	0.046679947205648775	-0.03763681618664838	0.1049947451868799	-0.0969923408294418	-0.12274803477940929	-0.19760845280154715	0.13729284873921668	0.06572342273215129
0.12295816647679925	0.027999700451224005	0.04448802409760269	0.012173951510042191	-0.0769742280768107	-0.003329575337967572	0.0953497301527074	-0.0002482333159931002	0.03918230803315019	0.098620631687432	-0.10888484059227879	0.025145843865203396	-0.1831878344220329	-0.1700189188105738	-0.0769928732251762	0.019913214017834913	0.017727136986884197	-0.0263762845132538
