NAC_A,NAC_C,NAC_G,NAC_T
0.3047619047619048,0.22857142857142856,0.18095238095238095,0.2857142857142857
0.26666666666666666,0.29523809523809524,0.1523809523809524,0.2857142857142857
0.2857142857142857,0.12380952380952381,0.21904761904761905,0.37142857142857144
0.20952380952380953,0.2857142857142857,0.2761904761904762,0.22857142857142856
0.26666666666666666,0.23809523809523808,0.19047619047619047,0.3047619047619048
0.34285714285714286,0.1523809523809524,0.11428571428571428,0.3904761904761905
0.22857142857142856,0.2571428571428571,0.10476190476190476,0.4095238095238095
0.24761904761904763,0.18095238095238095,0.2761904761904762,0.29523809523809524
0.3619047619047619,0.19047619047619047,0.1619047619047619,0.2857142857142857
0.1619047619047619,0.2761904761904762,0.3523809523809524,0.20952380952380953
0.14285714285714285,0.3142857142857143,0.3238095238095238,0.21904761904761905
0.2857142857142857,0.09523809523809523,0.24761904761904763,0.37142857142857144
0.26666666666666666,0.37142857142857144,0.17142857142857143,0.19047619047619047
0.37142857142857144,0.19047619047619047,0.17142857142857143,0.26666666666666666
0.3142857142857143,0.1619047619047619,0.26666666666666666,0.2571428571428571
0.1619047619047619,0.3904761904761905,0.2571428571428571,0.19047619047619047
0.23809523809523808,0.2857142857142857,0.20952380952380953,0.26666666666666666
0.3523809523809524,0.11428571428571428,0.2571428571428571,0.2761904761904762
0.3142857142857143,0.24761904761904763,0.20952380952380953,0.22857142857142856
0.20952380952380953,0.24761904761904763,0.22857142857142856,0.3142857142857143
0.2761904761904762,0.21904761904761905,0.26666666666666666,0.23809523809523808
0.18095238095238095,0.2,0.3523809523809524,0.26666666666666666
0.23809523809523808,0.20952380952380953,0.23809523809523808,0.3142857142857143
0.2,0.29523809523809524,0.24761904761904763,0.2571428571428571
0.3238095238095238,0.18095238095238095,0.22857142857142856,0.26666666666666666
0.34285714285714286,0.2,0.1523809523809524,0.3047619047619048
0.1523809523809524,0.3238095238095238,0.41904761904761906,0.10476190476190476
0.2571428571428571,0.18095238095238095,0.21904761904761905,0.34285714285714286
0.21904761904761905,0.2761904761904762,0.3142857142857143,0.19047619047619047
0.29523809523809524,0.11428571428571428,0.21904761904761905,0.37142857142857144
0.29523809523809524,0.23809523809523808,0.26666666666666666,0.2
0.20952380952380953,0.19047619047619047,0.08571428571428572,0.5142857142857142
0.3904761904761905,0.1523809523809524,0.19047619047619047,0.26666666666666666
0.24761904761904763,0.29523809523809524,0.2761904761904762,0.18095238095238095
0.2,0.2,0.2,0.4
0.3047619047619048,0.21904761904761905,0.17142857142857143,0.3047619047619048
0.22857142857142856,0.29523809523809524,0.3238095238095238,0.1523809523809524
0.14285714285714285,0.2571428571428571,0.3142857142857143,0.2857142857142857
0.29523809523809524,0.2761904761904762,0.13333333333333333,0.29523809523809524
0.29523809523809524,0.23809523809523808,0.21904761904761905,0.24761904761904763
0.2,0.2761904761904762,0.2571428571428571,0.26666666666666666
0.20952380952380953,0.2857142857142857,0.24761904761904763,0.2571428571428571
0.24761904761904763,0.3904761904761905,0.23809523809523808,0.12380952380952381
0.3238095238095238,0.18095238095238095,0.20952380952380953,0.2857142857142857
0.13333333333333333,0.4380952380952381,0.2761904761904762,0.1523809523809524
0.3333333333333333,0.2,0.20952380952380953,0.2571428571428571
0.1523809523809524,0.41904761904761906,0.22857142857142856,0.2
0.2857142857142857,0.34285714285714286,0.22857142857142856,0.14285714285714285
0.26666666666666666,0.22857142857142856,0.17142857142857143,0.3333333333333333
0.21904761904761905,0.3142857142857143,0.24761904761904763,0.21904761904761905
0.23809523809523808,0.2571428571428571,0.4095238095238095,0.09523809523809523
0.24761904761904763,0.22857142857142856,0.23809523809523808,0.2857142857142857
0.11428571428571428,0.3238095238095238,0.38095238095238093,0.18095238095238095
0.2571428571428571,0.18095238095238095,0.3619047619047619,0.2
0.17142857142857143,0.3142857142857143,0.3047619047619048,0.20952380952380953
0.19047619047619047,0.26666666666666666,0.24761904761904763,0.29523809523809524
0.3238095238095238,0.17142857142857143,0.19047619047619047,0.3142857142857143
0.20952380952380953,0.18095238095238095,0.26666666666666666,0.34285714285714286
