NMBroto_Twist.lag1	NMBroto_Twist.lag2	NMBroto_Twist.lag3	NMBroto_Tilt.lag1	NMBroto_Tilt.lag2	NMBroto_Tilt.lag3	NMBroto_Roll.lag1	NMBroto_Roll.lag2	NMBroto_Roll.lag3	NMBroto_Shift.lag1	NMBroto_Shift.lag2	NMBroto_Shift.lag3	NMBroto_Slide.lag1	NMBroto_Slide.lag2	NMBroto_Slide.lag3	NMBroto_Rise.lag1	NMBroto_Rise.lag2	NMBroto_Rise.lag3
-0.3699342273227405	-0.013004629367509304	-0.008740391368770806	0.009404631780051298	0.005179134606701594	0.006098859126995003	0.0007133695294558318	0.0007203633483721106	-0.017788080410686902	-0.0228338534111209	-0.00019395323988150026	0.010663329001048397	0.006871023539923304	-0.01210883798719821	-0.004438438507513598	0.00048360323224316826	0.017635685512383703	-0.027963901815770402
-0.4156216093304097	-0.0014406899121243016	0.0026916415105103994	-0.0019220167212357642	-0.0006427055375101964	-0.0041274155058681	0.028161339411137798	-0.00853799780688029	-0.002841627338212702	-0.0013891086604627123	-0.002958275183728702	-0.010524629781141992	-0.016355644375683098	0.012675494644276596	0.001557971455841002	0.009348305421650216	-0.00043135366193250424	-0.0007051760573644067
-0.4263795544496516	-0.0749899569746009	0.054033201378202694	-0.013455989029372117	0.0237323236372002	0.0570063189868428	0.01323906705373129	-0.0288311285558253	0.0248297316608823	-0.005563643002930302	0.027951637014083902	0.03610963214112631	-0.0013762909328512984	0.00023980913910580035	-0.0022618670089848067	0.0026838047379927343	-0.0146498101689526	0.026899461006603904
-0.2548505690424078	0.004254482421496508	-0.0042414652503091	-0.0014977088584720993	-0.0012970354493306007	0.0015281269109417989	0.0007037940995303082	0.003534131595033685	0.0036081831665620845	-0.011227006845878906	-0.010966723448634001	0.005585838584018399	0.006224777976307216	-0.0072790367227485026	0.0008858648533679042	0.003772546517704811	0.006410364187314999	-0.008054114196456408
-0.3558523501960607	-0.0021689444393343943	0.0032856287051303	-0.005128851746442398	-0.004313189313970102	0.007838787570992198	-0.0007133695294558873	0.003572808821791895	-0.006469340589573599	-0.017133318867146502	-0.0198468513976105	-0.006067908677664907	0.008266176710631623	0.00023064569089219916	0.0007546377415545008	-0.015559338078655172	0.026492113159615596	-0.021986523184925597
-0.3452447149377932	0.0386456311785424	0.0011765910442252947	-0.009177606864884197	0.0034506325028187956	0.004791263096457901	0.03654941602594819	-0.0270257121973166	-0.0028416273382127002	-0.008365000095036101	-0.004724099148426308	0.016663416907633205	-0.015030516178870912	0.027364117814893896	-0.005199577934369301	0.0177324603725057	-0.0144602593418829	0.0011275738746168024
-0.3167041048896507	-0.00378021671676948	0.004912098892912803	0.011294690191395507	0.008828607705708598	0.0202286201185223	-0.009862692823349894	-1.933861337910514e-05	-0.0027928021262159097	0.0259937332553605	-0.017279782311993508	0.0407484091731385	0.022496477561769146	0.020483774750020195	-0.019502876353890114	-0.004364031506916777	0.0027481522449124274	-0.00028469040290418635
-0.1900183028178066	-0.030350160036519705	0.0197061666087794	-0.00789242348583459	0.029523758957108896	-0.010433537222151595	-0.0049265586967121855	0.004965188985088409	-0.005024114314468701	-0.0007220556259225908	-0.0014727148403004056	-0.0059771711663782895	0.0031548998975012843	-0.009672529396144	0.00028597778309530017	-0.013766920083691792	0.0333520015268884	-0.024171924532201
-0.3590660186319238	-0.015471051869019198	-0.022409966551130096	0.009177606864884197	-0.0038828521532777993	-0.0010832919385892065	-0.032336226858691974	0.011400112586989794	0.007216366333124301	0.008365000095036199	0.0036611723298548005	-0.0026084922109557984	0.009174298123125396	-0.007607242417995402	-0.008507289539167	-0.017266758011785732	0.010768066567781703	0.004555088704208503
-0.3784677505483473	0.002196054937350901	0.003083328402804203	0.0010637433358288984	-0.006037194358965499	-0.00023076264718580042	0.008331529819168626	-1.9469279685699337e-05	0.0027156055072479895	0.008617336749387298	-0.008539987497433602	0.0017427812579843965	-0.016006703978624304	-0.013334817161613596	-0.005336139728477497	0.0017399895743739902	0.0013903636852458934	-0.0018280593227008
-0.3532106688586176	-0.0026012271157851014	0.0024079399260284002	0.004274291252260101	-0.009496834052404701	-0.004355894158662901	-0.004926558696712102	-0.0007203633483721106	0.009350028097383695	0.029045762139686113	0.001941182207989195	0.004903514362331801	-0.004499696809020903	-0.004113011769884697	0.005911206862638796	-0.00840783631214137	0.013502222178774698	-0.0038272413686553097
-0.388875822466745	0.008636617567991597	-0.007909845562300705	-0.008736948299133906	0.0019348622008618019	0.0058779585827583025	-0.012392547289228895	0.0084897819397392	-0.008612635436199799	-0.036535018861461405	-0.0061860052547697	0.007925109926819596	0.02867628701026942	-0.0298413220517915	0.029211690538111595	0.001678735029630507	-0.00025739998073259773	-0.004437654441232298
-0.3535282048976473	-0.0021689444393343943	-0.009849280493388402	-0.005128851746442398	-0.0088297319704305	0.008920191583581705	-0.0007133695294558318	0.0007106940416825996	-0.0007274956587519921	0.0085597035204842	-0.006668771840168099	0.007488672636981102	0.003989679813321906	-0.0023373995598014	-0.0076633615460962035	-0.0033039228342012783	-0.01399632009350879	0.017630320539982203
-0.339812409690937	0.008560552583998002	-0.0353167268958777	0.017920502521858284	0.01809619372305299	-0.018284462969116094	0.024347600949020498	-0.004965188985088499	-0.0248199666184829	0.004015295328551098	0.004054660969027096	0.012266008943372403	0.0186011581289367	-0.012175044880939	-0.018170663213794104	0.017946928973862297	0.005470926437591402	-0.035708868941565095
-0.5165105677773393	0.0105796407546968	-0.010301063683287287	-0.008736948299134017	0.0027962999764294116	0.00022165835509249665	-0.012392547289229172	0.009844530206730304	-0.018534974194205286	-0.03653501886146149	0.0075251901357275	-0.003734686678314905	0.028676287010269308	-0.01417403738317409	0.02554681528697042	0.0016787350296306736	-8.867673074340002e-05	-0.0023916930756971155
-0.3808331042023351	-0.016174449985436296	0.027878408771011387	-0.004056188668445704	-0.006464911721399	0.0069798208479985024	0.023948150243881694	0.017066326307071306	-0.028816640120500586	-0.0008049207078137041	-0.010357002609239503	-0.0089255118485585	-0.006630584700098696	-0.02079326661864439	0.04170270589642602	0.013730393189599899	0.004610918016231091	-0.017154815306394594
-0.3455858270012831	0.013349185688767501	-0.007691195813509799	-0.003634110093927806	-0.011400172393379801	0.0128339017876593	-0.0011414171266698192	0.0012098393329544	-0.0027253705496474018	-0.049597229385894705	-0.0350253468030514	-0.0103466190704888	0.06201440892260923	-0.07033041929299391	0.034538325264727505	0.006574903092335882	-0.0045625051449463	0.0033730023433594996
-0.2175538628711273	-0.009632606404332701	0.002294999080130408	-0.009807752342333387	-0.025635643676191394	0.013925149420006395	0.01127985645233609	0.017075995613760796	0.0014647563599034003	-0.012997389648132102	-0.0170877455699326	0.0214795260465159	-0.019259427058499895	0.0094573125468017	-0.0110738591849147	0.005082863379019281	0.009939043220912588	-0.00046064107309749976
-0.3995478802136867	0.018208589810495703	-0.07089202381311649	0.0	-0.006894503729891803	-0.0383073440414296	0.0	0.008508989886811702	-0.0341406995886685	0.0	-0.0376657657247669	0.023631867131663306	0.0	-0.0134387131479215	0.024374943607445895	0.0	0.0218389332592035	-0.0616510653352865
-0.4420311686928644	-0.003390305388725895	-0.001274502864145103	0.010442358985458894	0.009043219382832101	-0.009138058243939304	0.0007037940995303082	0.0035341315950337	-0.003578888039364101	0.0481840591954353	-0.014538853145774203	-0.023150214234116902	0.006559601792223396	0.0112261116481705	-0.015127568220546811	-0.016249288220545388	0.005758443241234305	0.002872628429037202
-0.5302644761650368	-0.01300462936750929	0.019684881430535997	0.009623847713396028	-0.011447082992541019	0.0328609521399077	-0.0244231692068117	0.0275150575155923	0.033413203929916604	0.013175933812985194	-0.012988257376983392	0.0099962324370147	-0.006521362103369122	-0.0035643342949363	-0.004402459435188993	-0.02739352344007956	0.0278456755308641	0.0380939486807543
