Zcurve36_1_A.x,Zcurve36_1_A.y,Zcurve36_1_A.z,Zcurve36_2_A.x,Zcurve36_2_A.y,Zcurve36_2_A.z,Zcurve36_3_A.x,Zcurve36_3_A.y,Zcurve36_3_A.z,Zcurve36_1_C.x,Zcurve36_1_C.y,Zcurve36_1_C.z,Zcurve36_2_C.x,Zcurve36_2_C.y,Zcurve36_2_C.z,Zcurve36_3_C.x,Zcurve36_3_C.y,Zcurve36_3_C.z,Zcurve36_1_G.x,Zcurve36_1_G.y,Zcurve36_1_G.z,Zcurve36_2_G.x,Zcurve36_2_G.y,Zcurve36_2_G.z,Zcurve36_3_G.x,Zcurve36_3_G.y,Zcurve36_3_G.z,Zcurve36_1_T.x,Zcurve36_1_T.y,Zcurve36_1_T.z,Zcurve36_2_T.x,Zcurve36_2_T.y,Zcurve36_2_T.z,Zcurve36_3_T.x,Zcurve36_3_T.y,Zcurve36_3_T.z
0.019230769230769232,0.0,0.057692307692307696,0.038461538461538464,0.0,0.0,-0.019230769230769232,0.019230769230769232,0.038461538461538464,-0.04807692307692308,0.028846153846153848,-0.009615384615384616,0.019230769230769232,0.057692307692307696,0.057692307692307696,-0.009615384615384616,0.028846153846153848,0.028846153846153848,-0.028846153846153848,-0.028846153846153848,0.009615384615384616,0.0,-0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,-0.009615384615384616,0.009615384615384616,-0.028846153846153848,0.009615384615384616,-0.009615384615384616,-0.028846153846153848,-0.009615384615384616,-0.04807692307692308,0.028846153846153848
0.009615384615384616,-0.009615384615384616,0.009615384615384616,0.0,0.019230769230769232,0.019230769230769232,-0.019230769230769232,0.0,-0.038461538461538464,0.028846153846153848,0.04807692307692308,0.08653846153846154,0.038461538461538464,0.019230769230769232,0.07692307692307693,-0.057692307692307696,0.038461538461538464,-0.038461538461538464,-0.009615384615384616,0.009615384615384616,0.009615384615384616,-0.019230769230769232,0.0,-0.019230769230769232,-0.038461538461538464,0.0,0.0,-0.057692307692307696,0.038461538461538464,-0.038461538461538464,-0.009615384615384616,0.009615384615384616,0.0673076923076923,-0.019230769230769232,-0.038461538461538464,0.0
-0.009615384615384616,-0.028846153846153848,0.028846153846153848,0.08653846153846154,-0.028846153846153848,-0.009615384615384616,-0.009615384615384616,-0.009615384615384616,0.009615384615384616,0.04807692307692308,0.028846153846153848,0.0673076923076923,0.0,0.0,0.019230769230769232,-0.019230769230769232,0.0,0.0,0.028846153846153848,-0.009615384615384616,0.009615384615384616,0.0,-0.038461538461538464,0.019230769230769232,-0.08653846153846154,-0.04807692307692308,0.04807692307692308,0.0,0.0,0.07692307692307693,0.019230769230769232,-0.038461538461538464,0.019230769230769232,-0.019230769230769232,0.0,0.0
-0.019230769230769232,0.0,0.0,0.038461538461538464,-0.019230769230769232,-0.019230769230769232,0.009615384615384616,0.009615384615384616,-0.028846153846153848,-0.038461538461538464,0.038461538461538464,0.0,-0.028846153846153848,-0.009615384615384616,0.0673076923076923,0.009615384615384616,-0.009615384615384616,0.028846153846153848,0.019230769230769232,0.019230769230769232,-0.019230769230769232,0.028846153846153848,-0.009615384615384616,-0.009615384615384616,0.009615384615384616,-0.028846153846153848,-0.009615384615384616,-0.009615384615384616,0.009615384615384616,-0.028846153846153848,0.009615384615384616,-0.028846153846153848,-0.009615384615384616,-0.04807692307692308,0.028846153846153848,-0.0673076923076923
-0.019230769230769232,-0.019230769230769232,0.0,0.057692307692307696,-0.019230769230769232,0.0,-0.019230769230769232,-0.019230769230769232,0.0,-0.028846153846153848,0.028846153846153848,0.028846153846153848,0.009615384615384616,0.028846153846153848,0.04807692307692308,-0.019230769230769232,0.0,0.019230769230769232,0.0,-0.019230769230769232,0.057692307692307696,0.019230769230769232,0.0,0.019230769230769232,0.009615384615384616,0.028846153846153848,-0.028846153846153848,-0.057692307692307696,-0.038461538461538464,0.038461538461538464,-0.038461538461538464,0.038461538461538464,-0.038461538461538464,0.009615384615384616,-0.009615384615384616,0.009615384615384616
0.019230769230769232,-0.019230769230769232,0.038461538461538464,-0.009615384615384616,0.009615384615384616,0.10576923076923077,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.07692307692307693,-0.009615384615384616,0.009615384615384616,0.009615384615384616,-0.009615384615384616,-0.009615384615384616,0.028846153846153848,-0.028846153846153848,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.009615384615384616,0.009615384615384616,-0.009615384615384616,-0.009615384615384616,-0.009615384615384616,0.038461538461538464,0.019230769230769232,0.09615384615384616,-0.057692307692307696,-0.07692307692307693,0.09615384615384616,-0.07692307692307693,-0.019230769230769232,-0.019230769230769232
0.0,0.019230769230769232,0.0,0.0,0.0,0.09615384615384616,-0.04807692307692308,-0.0673076923076923,0.04807692307692308,-0.028846153846153848,0.028846153846153848,0.04807692307692308,0.028846153846153848,0.028846153846153848,0.08653846153846154,-0.028846153846153848,0.009615384615384616,-0.009615384615384616,-0.028846153846153848,-0.028846153846153848,0.04807692307692308,-0.009615384615384616,-0.009615384615384616,-0.009615384615384616,-0.038461538461538464,0.019230769230769232,-0.019230769230769232,-0.028846153846153848,0.009615384615384616,0.009615384615384616,-0.0673076923076923,-0.08653846153846154,0.028846153846153848,-0.07692307692307693,0.019230769230769232,-0.057692307692307696
0.028846153846153848,0.009615384615384616,0.009615384615384616,0.009615384615384616,-0.028846153846153848,-0.009615384615384616,0.038461538461538464,0.0,-0.038461538461538464,-0.028846153846153848,0.009615384615384616,0.028846153846153848,-0.028846153846153848,-0.009615384615384616,0.04807692307692308,-0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.04807692307692308,-0.028846153846153848,-0.009615384615384616,0.028846153846153848,-0.028846153846153848,0.028846153846153848,-0.028846153846153848,-0.009615384615384616,-0.009615384615384616,-0.019230769230769232,-0.038461538461538464,0.038461538461538464,-0.009615384615384616,-0.028846153846153848,-0.009615384615384616
0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,-0.019230769230769232,0.038461538461538464,0.057692307692307696,0.0,0.0,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.0,0.057692307692307696,0.0,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,-0.009615384615384616,-0.009615384615384616,0.0,-0.019230769230769232,0.057692307692307696,-0.07692307692307693,-0.07692307692307693,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.038461538461538464,-0.038461538461538464,-0.038461538461538464,0.019230769230769232
0.019230769230769232,-0.019230769230769232,-0.038461538461538464,-0.028846153846153848,-0.009615384615384616,0.009615384615384616,0.009615384615384616,-0.009615384615384616,-0.028846153846153848,-0.028846153846153848,0.0673076923076923,-0.028846153846153848,-0.038461538461538464,0.0,0.09615384615384616,0.019230769230769232,0.0,-0.019230769230769232,0.028846153846153848,-0.04807692307692308,-0.10576923076923077,0.057692307692307696,-0.019230769230769232,0.038461538461538464,-0.038461538461538464,0.0,-0.019230769230769232,0.009615384615384616,-0.009615384615384616,-0.0673076923076923,0.019230769230769232,-0.019230769230769232,-0.019230769230769232,-0.009615384615384616,-0.028846153846153848,-0.04807692307692308
0.028846153846153848,-0.009615384615384616,-0.028846153846153848,-0.019230769230769232,0.0,0.0,-0.019230769230769232,-0.038461538461538464,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.019230769230769232,-0.019230769230769232,-0.019230769230769232,0.019230769230769232,-0.057692307692307696,-0.009615384615384616,-0.028846153846153848,-0.028846153846153848,-0.028846153846153848,0.028846153846153848,-0.08653846153846154,0.028846153846153848,0.028846153846153848,-0.028846153846153848,0.009615384615384616,-0.04807692307692308,-0.009615384615384616,-0.019230769230769232,-0.038461538461538464,-0.019230769230769232,-0.009615384615384616,-0.0673076923076923,0.009615384615384616
-0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.019230769230769232,-0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,-0.019230769230769232,0.0,0.0,0.019230769230769232,-0.019230769230769232,-0.028846153846153848,-0.04807692307692308,0.08653846153846154,0.0,0.0,0.019230769230769232,0.028846153846153848,-0.0673076923076923,-0.009615384615384616,0.057692307692307696,-0.019230769230769232,0.057692307692307696,-0.009615384615384616,-0.04807692307692308,0.009615384615384616,-0.04807692307692308,-0.0673076923076923,0.04807692307692308
