MMI_AA,MMI_AC,MMI_AG,MMI_AT,MMI_CC,MMI_CG,MMI_CT,MMI_GG,MMI_GT,MMI_TT,MMI_AAA,MMI_AAC,MMI_AAG,MMI_AAT,MMI_ACC,MMI_ACG,MMI_ACT,MMI_AGG,MMI_AGT,MMI_ATT,MMI_CCC,MMI_CCG,MMI_CCT,MMI_CGG,MMI_CGT,MMI_CTT,MMI_GGG,MMI_GGT,MMI_GTT,MMI_TTT
0.025034382157179375,0.10496975035503056,0.0634569795557846,0.06320938050036773,0.029758744781355297,-0.011874346559427481,0.0853911872875989,0.0135338060817208,0.14546421616376234,0.0006445909908124421,0.02381738820671908,0.10066840545266159,-0.07486758302428248,0.03722685081663857,-0.0761305575744687,-1.6409533937313427,-0.25506564142946314,-0.09075778096169879,0.06774305558275107,-0.17763220962699838,0.010753397099086404,0.11041130655327513,0.03827900712552024,-0.2977293552945069,-0.004501874628771163,-0.0628692179847852,-0.010895294851794024,0.04043567264673226,-0.08436824849620762,-0.09414206258241947
-0.008423672771228139,0.20165733501277044,0.06796803006529695,0.05749824337332266,-0.01740135779989554,0.046225687482011835,0.10813937985003853,-0.0011427580859769357,0.06503424193951686,0.015742320273404733,0.006136337480068366,0.12059126158464792,0.05443833155077188,-0.03067609427573803,-1.2161300779683177,-0.2467557918369868,0.08134964521194757,-0.24543325199174706,-0.1966630951230307,-0.21720868672270757,-0.35446807282596765,-0.003230708875721633,0.0308184879682174,-0.2968588329164609,-0.5328209302382954,0.03392926798843188,-0.27109150782987695,-0.3629091583673061,0.06503968510015867,0.0110093625825049
-0.004571032343907743,0.09615078413884884,0.09737214291253504,0.10398576480846053,-0.004484316478359611,0.011800806710926245,0.07342109394036511,-0.003997112840774837,0.16223501627948725,-0.005836645102195089,-0.010352529768812846,0.10271926270581433,0.051434124359265754,0.018210144244919957,-0.10993226466508008,-1.221559371170919,0.09613601245750478,0.08918778247935422,-0.2574588691234447,-0.044815858690810784,-0.202942075484843,0.04312739352312378,-0.12511747780647503,0.03497462473428503,-0.017289250364673103,-0.08245685194304811,-0.33192154998872747,0.018448802494910266,0.15756584333719978,-0.009832195328706217
9.51577764170742e-05,0.1204165968295066,0.13036749175550919,0.008177378314882721,-0.012987343189108297,0.011020888269738535,0.22793097658295114,0.02901018017474154,0.0736359358198298,-0.011780134553935633,0.03342660591046864,-0.0219185769150404,0.020976203499638024,0.0191120658774242,-0.09960878005109203,-0.34103457786621866,0.1250139839706001,0.04322728024385433,-0.2268788865225279,-0.33931328409110934,-0.07427269485276783,-0.04288815947725838,0.21439078076245036,-0.10892899147098567,0.04679120127095206,-0.17541080814235893,0.02297554543221464,0.03143433746140872,-0.06089982053708129,0.0333926464795366
-0.012064600958577617,0.10665964484347079,0.17048949841296318,0.063790873346745,0.0057220159445675765,-0.004767766984937376,0.15219349048651376,0.002244600584060886,0.06020228488910873,0.007235667898364673,0.02324392364988831,0.04394055574459588,0.17634836861720254,-0.007423174904589824,-0.21489805944336124,-1.4851074745081188,0.06779260115705871,0.20852688028693922,-0.03487902529426842,-0.015163637472566494,-0.3417686464614245,0.02773217802545691,0.0014920181498171425,0.01724239509595199,0.02183310515976794,0.05042103480057142,-0.3208057618176405,-0.08004899230414869,0.05113228844760359,0.008609617267669567
0.03296656894230867,0.10562156546890061,0.040426801476007176,0.09097894282726987,-0.0036250088989604463,0.017067060427027846,0.07641642254049061,0.01078627761801689,0.04857723102698706,0.033035272035562266,-0.007565107617241662,0.06676101547400445,0.06603265378531381,0.06569222921399759,-0.06661337653611182,-0.18837848559044892,-0.015906900113834915,-0.8725536013530896,-0.1822031181286694,-0.14933399644959927,-0.2648468472639688,0.007760391213856355,0.0026431345362288305,0.007005414515436126,0.00432708680581978,0.06893587717522187,-0.3003916198091489,-0.04801488367468132,0.09299907075263752,0.04129561171911056
0.02278039065956553,0.0996435095877165,0.004088689157441361,0.0829883371985759,-0.007868334323476665,0.02366462489497333,0.1640932866760908,-0.0029450336384839082,0.14221851071445366,-0.013274108919026055,-0.06051531749616934,0.03945987567435405,0.0417972987605727,4.3405460756651415e-05,-0.2607529286931126,0.0752144086542017,-0.049770579671819165,-0.3434019732485507,-0.0012366759520503479,0.07610595502600404,0.023332966301443603,-0.04906728994019677,-0.007747100208674085,-1.759860853612766,-0.18401567132416213,0.04190261098064288,-0.2112065768043847,-0.36866122383109684,0.029898000180789114,-0.013348061882953954
0.006276231916366947,0.061640141762790576,0.19882109744609788,0.011849013838443879,0.023664624894973323,-0.015328247949124662,0.16615551734116368,0.022261849441804957,0.07767523117639662,0.025034382157179375,0.010819512434843692,-0.003482536674942416,0.09928515780005248,0.008370954539985653,-0.29319087027318913,-3.547513886631378,0.04921867365140542,0.03373444451936722,0.1077697359746363,0.02087459175146722,-0.009826328100554005,-0.09323234784769377,0.04255427255679761,0.09929323652816946,-0.007114822758132355,-0.2770432774694453,0.01669339106842732,-0.06535893013975258,0.06868434495491543,0.004809271150321759
0.010870368048142018,0.20242536317874035,0.10786696580268855,0.005215457464637633,0.002244600584060886,-0.0035758252387030317,0.040138677977343516,0.010349255634662897,0.08142706998606702,0.06733358792792989,0.005731295349042098,0.3471688732015183,0.1835107195756106,-0.028493689794138577,-1.2071781332715723,-2.00639255771563,-0.29449032172310496,-1.5012297886602928,0.09742958465622814,-0.017596203890597795,-0.3208057618176405,0.06886442764194162,-0.024205272124642907,0.044035884762780364,-0.054152529389448645,0.04084442226792223,-0.3249570142474161,-0.0023933848861468765,-0.005923682065493485,0.08056419986794278
-0.008155125654975193,0.14066224616046263,0.09432355778536702,0.014016995305446823,0.010917927565697183,0.011699166931000635,0.13171755561506163,0.018247014944942075,0.15219349048651376,-0.012113735102159075,-0.2535651558511367,-0.16879740659851522,-0.012837438572808113,-0.34592541507881,-0.21937314562403107,-0.00044616707446853976,0.025392935310456582,-0.08988214997095856,0.11311281850509766,-0.323753294118388,-0.10727849108790238,0.005547545849200974,0.0871731679773424,0.011366125095046642,0.05256251907718168,-0.13509275464200493,-0.06952562000913415,0.15830597895737678,-2.024651619882185,-0.28510373720326376
